Ilce,Mahalle,Yil,Mevsim,Sicaklik,Nufus,Enlem,Boylam,SuTuketimi
Yüreğir,Yunusoğlu Cumhuriyet Mah.,2022,Yaz,33,1673,36.814068,35.278099,15898
Yüreğir,Yunusoğlu Cumhuriyet Mah.,2022,Sonbahar,14,1673,36.814068,35.278099,9073
Yüreğir,Yunusoğlu Cumhuriyet Mah.,2023,Kış,3,1673,36.814068,35.278099,5520
Yüreğir,Yunusoğlu Cumhuriyet Mah.,2023,İlkbahar,18,1673,36.814068,35.278099,11003
Yüreğir,Yunusoğlu Cumhuriyet Mah.,2023,Yaz,43,1673,36.814068,35.278099,18869
Yüreğir,Yunusoğlu Cumhuriyet Mah.,2023,Sonbahar,21,1673,36.814068,35.278099,11359
Yüreğir,Özler Mah.,2019,Kış,12,1577,36.910633,35.566503,8124
Yüreğir,Özler Mah.,2019,İlkbahar,24,1577,36.910633,35.566503,12261
Yüreğir,Özler Mah.,2019,Yaz,44,1577,36.910633,35.566503,18773
Yüreğir,Özler Mah.,2019,Sonbahar,13,1577,36.910633,35.566503,8600
Yüreğir,Özler Mah.,2020,Kış,3,1577,36.910633,35.566503,5192
Yüreğir,Özler Mah.,2020,İlkbahar,28,1577,36.910633,35.566503,13614
Yüreğir,Özler Mah.,2020,Yaz,34,1577,36.910633,35.566503,15802
Yüreğir,Özler Mah.,2020,Sonbahar,19,1577,36.910633,35.566503,10552
Yüreğir,Özler Mah.,2021,Kış,13,1577,36.910633,35.566503,8461
Yüreğir,Özler Mah.,2021,İlkbahar,23,1577,36.910633,35.566503,11991
Yüreğir,Özler Mah.,2021,Yaz,38,1577,36.910633,35.566503,17181
Yüreğir,Özler Mah.,2021,Sonbahar,15,1577,36.910633,35.566503,9147
Yüreğir,Özler Mah.,2022,Kış,13,1577,36.910633,35.566503,8303
Yüreğir,Özler Mah.,2022,İlkbahar,17,1577,36.910633,35.566503,10295
Yüreğir,Özler Mah.,2022,Yaz,31,1577,36.910633,35.566503,14975
Yüreğir,Özler Mah.,2022,Sonbahar,19,1577,36.910633,35.566503,10291
Yüreğir,Özler Mah.,2023,Kış,15,1577,36.910633,35.566503,8997
Yüreğir,Özler Mah.,2023,İlkbahar,29,1577,36.910633,35.566503,13779
Yüreğir,Özler Mah.,2023,Yaz,35,1577,36.910633,35.566503,16047
Yüreğir,Özler Mah.,2023,Sonbahar,20,1577,36.910633,35.566503,10591
Yüreğir,Abdioğlu Cumhuriyet Mah.,2019,Kış,13,1467,36.909292,35.565614,7896
Yüreğir,Abdioğlu Cumhuriyet Mah.,2019,İlkbahar,29,1467,36.909292,35.565614,13412
Yüreğir,Abdioğlu Cumhuriyet Mah.,2019,Yaz,33,1467,36.909292,35.565614,15286
Yüreğir,Abdioğlu Cumhuriyet Mah.,2019,Sonbahar,24,1467,36.909292,35.565614,11459
Yüreğir,Abdioğlu Cumhuriyet Mah.,2020,Kış,0,1467,36.909292,35.565614,4110
Yüreğir,Abdioğlu Cumhuriyet Mah.,2020,İlkbahar,21,1467,36.909292,35.565614,11249
Yüreğir,Abdioğlu Cumhuriyet Mah.,2020,Yaz,42,1467,36.909292,35.565614,17899
Yüreğir,Abdioğlu Cumhuriyet Mah.,2020,Sonbahar,16,1467,36.909292,35.565614,9251
Yüreğir,Abdioğlu Cumhuriyet Mah.,2021,Kış,13,1467,36.909292,35.565614,8104
Yüreğir,Abdioğlu Cumhuriyet Mah.,2021,İlkbahar,24,1467,36.909292,35.565614,12000
Yüreğir,Abdioğlu Cumhuriyet Mah.,2021,Yaz,38,1467,36.909292,35.565614,16585
Yüreğir,Abdioğlu Cumhuriyet Mah.,2021,Sonbahar,24,1467,36.909292,35.565614,11605
Yüreğir,Abdioğlu Cumhuriyet Mah.,2022,Kış,1,1467,36.909292,35.565614,4441
Yüreğir,Abdioğlu Cumhuriyet Mah.,2022,İlkbahar,19,1467,36.909292,35.565614,10575
Yüreğir,Abdioğlu Cumhuriyet Mah.,2022,Yaz,36,1467,36.909292,35.565614,16090
Yüreğir,Abdioğlu Cumhuriyet Mah.,2022,Sonbahar,25,1467,36.909292,35.565614,11846
Yüreğir,Abdioğlu Cumhuriyet Mah.,2023,Kış,3,1467,36.909292,35.565614,5131
Yüreğir,Abdioğlu Cumhuriyet Mah.,2023,İlkbahar,28,1467,36.909292,35.565614,13385
Yüreğir,Abdioğlu Cumhuriyet Mah.,2023,Yaz,39,1467,36.909292,35.565614,16833
Yüreğir,Abdioğlu Cumhuriyet Mah.,2023,Sonbahar,10,1467,36.909292,35.565614,7468
Yüreğir,Çelemli Mah.,2019,Kış,1,1178,36.9,35.7,3650
Yüreğir,Çelemli Mah.,2019,İlkbahar,29,1178,36.9,35.7,12581
Yüreğir,Çelemli Mah.,2019,Yaz,41,1178,36.9,35.7,16597
Yüreğir,Çelemli Mah.,2019,Sonbahar,13,1178,36.9,35.7,7551
Yüreğir,Çelemli Mah.,2020,Kış,17,1178,36.9,35.7,8336
Yüreğir,Çelemli Mah.,2020,İlkbahar,19,1178,36.9,35.7,9561
Yüreğir,Çelemli Mah.,2020,Yaz,43,1178,36.9,35.7,16992
Yüreğir,Çelemli Mah.,2020,Sonbahar,11,1178,36.9,35.7,6967
Yüreğir,Çelemli Mah.,2021,Kış,19,1178,36.9,35.7,8975
Yüreğir,Çelemli Mah.,2021,İlkbahar,26,1178,36.9,35.7,11750
Yüreğir,Çelemli Mah.,2021,Yaz,37,1178,36.9,35.7,15319
Yüreğir,Çelemli Mah.,2021,Sonbahar,11,1178,36.9,35.7,6851
Yüreğir,Çelemli Mah.,2022,Kış,9,1178,36.9,35.7,6075
Yüreğir,Çelemli Mah.,2022,İlkbahar,24,1178,36.9,35.7,10979
Yüreğir,Çelemli Mah.,2022,Yaz,37,1178,36.9,35.7,15273
Yüreğir,Çelemli Mah.,2022,Sonbahar,15,1178,36.9,35.7,7901
Yüreğir,Çelemli Mah.,2023,Kış,3,1178,36.9,35.7,4090
Yüreğir,Çelemli Mah.,2023,İlkbahar,26,1178,36.9,35.7,11759
Yüreğir,Çelemli Mah.,2023,Yaz,39,1178,36.9,35.7,16067
Yüreğir,Çelemli Mah.,2023,Sonbahar,21,1178,36.9,35.7,9717
Yüreğir,Mutlu Mah.,2019,Kış,7,1107,37.005498,35.385573,5333
Yüreğir,Mutlu Mah.,2019,İlkbahar,26,1107,37.005498,35.385573,11426
Yüreğir,Mutlu Mah.,2019,Yaz,42,1107,37.005498,35.385573,16646
Yüreğir,Mutlu Mah.,2019,Sonbahar,24,1107,37.005498,35.385573,10551
Yüreğir,Mutlu Mah.,2020,Kış,20,1107,37.005498,35.385573,9043
Yüreğir,Mutlu Mah.,2020,İlkbahar,18,1107,37.005498,35.385573,9025
Yüreğir,Mutlu Mah.,2020,Yaz,36,1107,37.005498,35.385573,14731
Yüreğir,Mutlu Mah.,2020,Sonbahar,17,1107,37.005498,35.385573,8536
Yüreğir,Mutlu Mah.,2021,Kış,5,1107,37.005498,35.385573,4536
Yüreğir,Mutlu Mah.,2021,İlkbahar,26,1107,37.005498,35.385573,11354
Yüreğir,Mutlu Mah.,2021,Yaz,35,1107,37.005498,35.385573,14532
Yüreğir,Mutlu Mah.,2021,Sonbahar,22,1107,37.005498,35.385573,9938
Yüreğir,Mutlu Mah.,2022,Kış,0,1107,37.005498,35.385573,3207
Yüreğir,Mutlu Mah.,2022,İlkbahar,23,1107,37.005498,35.385573,10634
Yüreğir,Mutlu Mah.,2022,Yaz,33,1107,37.005498,35.385573,13794
Yüreğir,Mutlu Mah.,2022,Sonbahar,18,1107,37.005498,35.385573,8702
Yüreğir,Mutlu Mah.,2023,Kış,12,1107,37.005498,35.385573,6848
Yüreğir,Mutlu Mah.,2023,İlkbahar,28,1107,37.005498,35.385573,12025
Yüreğir,Mutlu Mah.,2023,Yaz,38,1107,37.005498,35.385573,15247
Yüreğir,Mutlu Mah.,2023,Sonbahar,24,1107,37.005498,35.385573,10486
Yüreğir,Çağırkanlı Mah.,2019,Kış,16,1006,36.782498,35.303279,7522
Yüreğir,Çağırkanlı Mah.,2019,İlkbahar,17,1006,36.782498,35.303279,8456
Yüreğir,Çağırkanlı Mah.,2019,Yaz,41,1006,36.782498,35.303279,15776
Yüreğir,Çağırkanlı Mah.,2019,Sonbahar,19,1006,36.782498,35.303279,8805
Yüreğir,Çağırkanlı Mah.,2020,Kış,7,1006,36.782498,35.303279,4973
Yüreğir,Çağırkanlı Mah.,2020,İlkbahar,17,1006,36.782498,35.303279,8522
Yüreğir,Çağırkanlı Mah.,2020,Yaz,35,1006,36.782498,35.303279,14264
Yüreğir,Çağırkanlı Mah.,2020,Sonbahar,16,1006,36.782498,35.303279,7840
Yüreğir,Çağırkanlı Mah.,2021,Kış,19,1006,36.782498,35.303279,8405
Yüreğir,Çağırkanlı Mah.,2021,İlkbahar,22,1006,36.782498,35.303279,10005
Yüreğir,Çağırkanlı Mah.,2021,Yaz,41,1006,36.782498,35.303279,15926
Yüreğir,Çağırkanlı Mah.,2021,Sonbahar,12,1006,36.782498,35.303279,6653
Yüreğir,Çağırkanlı Mah.,2022,Kış,13,1006,36.782498,35.303279,6823
Yüreğir,Çağırkanlı Mah.,2022,İlkbahar,20,1006,36.782498,35.303279,9253
Yüreğir,Çağırkanlı Mah.,2022,Yaz,44,1006,36.782498,35.303279,16859
Yüreğir,Çağırkanlı Mah.,2022,Sonbahar,21,1006,36.782498,35.303279,9240
Yüreğir,Çağırkanlı Mah.,2023,Kış,3,1006,36.782498,35.303279,3831
Yüreğir,Çağırkanlı Mah.,2023,İlkbahar,24,1006,36.782498,35.303279,10568
Yüreğir,Çağırkanlı Mah.,2023,Yaz,31,1006,36.782498,35.303279,12799
Yüreğir,Çağırkanlı Mah.,2023,Sonbahar,20,1006,36.782498,35.303279,9025
Yüreğir,Köklüce Mah.,2019,Kış,6,999,36.939086,35.421641,4739
Yüreğir,Köklüce Mah.,2019,İlkbahar,16,999,36.939086,35.421641,8197
Yüreğir,Köklüce Mah.,2019,Yaz,34,999,36.939086,35.421641,13875
Yüreğir,Köklüce Mah.,2019,Sonbahar,11,999,36.939086,35.421641,6229
Yüreğir,Köklüce Mah.,2020,Kış,15,999,36.939086,35.421641,7280
Yüreğir,Köklüce Mah.,2020,İlkbahar,17,999,36.939086,35.421641,8487
Yüreğir,Köklüce Mah.,2020,Yaz,34,999,36.939086,35.421641,13864
Yüreğir,Köklüce Mah.,2020,Sonbahar,20,999,36.939086,35.421641,9055
Yüreğir,Köklüce Mah.,2021,Kış,17,999,36.939086,35.421641,8024
Yüreğir,Köklüce Mah.,2021,İlkbahar,28,999,36.939086,35.421641,11610
Yüreğir,Köklüce Mah.,2021,Yaz,43,999,36.939086,35.421641,16455
Yüreğir,Köklüce Mah.,2021,Sonbahar,20,999,36.939086,35.421641,9054
Yüreğir,Köklüce Mah.,2022,Kış,9,999,36.939086,35.421641,5610
Yüreğir,Köklüce Mah.,2022,İlkbahar,18,999,36.939086,35.421641,8744
Yüreğir,Köklüce Mah.,2022,Yaz,44,999,36.939086,35.421641,16696
Yüreğir,Köklüce Mah.,2022,Sonbahar,11,999,36.939086,35.421641,6357
Yüreğir,Köklüce Mah.,2023,Kış,10,999,36.939086,35.421641,5859
Yüreğir,Köklüce Mah.,2023,İlkbahar,22,999,36.939086,35.421641,9916
Yüreğir,Köklüce Mah.,2023,Yaz,32,999,36.939086,35.421641,13247
Yüreğir,Köklüce Mah.,2023,Sonbahar,21,999,36.939086,35.421641,9285
Yüreğir,Şeyhmurat Mah.,2019,Kış,17,985,36.8603,35.4311,7940
Yüreğir,Şeyhmurat Mah.,2019,İlkbahar,19,985,36.8603,35.4311,8843
Yüreğir,Şeyhmurat Mah.,2019,Yaz,32,985,36.8603,35.4311,13124
Yüreğir,Şeyhmurat Mah.,2019,Sonbahar,16,985,36.8603,35.4311,7720
Yüreğir,Şeyhmurat Mah.,2020,Kış,11,985,36.8603,35.4311,6063
Yüreğir,Şeyhmurat Mah.,2020,İlkbahar,21,985,36.8603,35.4311,9489
Yüreğir,Şeyhmurat Mah.,2020,Yaz,41,985,36.8603,35.4311,15756
Yüreğir,Şeyhmurat Mah.,2020,Sonbahar,15,985,36.8603,35.4311,7483
Yüreğir,Şeyhmurat Mah.,2021,Kış,11,985,36.8603,35.4311,6156
Yüreğir,Şeyhmurat Mah.,2021,İlkbahar,19,985,36.8603,35.4311,9008
Yüreğir,Şeyhmurat Mah.,2021,Yaz,34,985,36.8603,35.4311,13843
Yüreğir,Şeyhmurat Mah.,2021,Sonbahar,17,985,36.8603,35.4311,8204
Yüreğir,Şeyhmurat Mah.,2022,Kış,14,985,36.8603,35.4311,7087
Yüreğir,Şeyhmurat Mah.,2022,İlkbahar,29,985,36.8603,35.4311,11912
Yüreğir,Şeyhmurat Mah.,2022,Yaz,39,985,36.8603,35.4311,15356
Yüreğir,Şeyhmurat Mah.,2022,Sonbahar,18,985,36.8603,35.4311,8502
Yüreğir,Şeyhmurat Mah.,2023,Kış,18,985,36.8603,35.4311,8251
Yüreğir,Şeyhmurat Mah.,2023,İlkbahar,26,985,36.8603,35.4311,10952
Yüreğir,Şeyhmurat Mah.,2023,Yaz,45,985,36.8603,35.4311,16928
Yüreğir,Şeyhmurat Mah.,2023,Sonbahar,14,985,36.8603,35.4311,7217
Yüreğir,Çatalpınar Mah.,2019,Kış,16,881,36.826077,35.572624,7309
Yüreğir,Çatalpınar Mah.,2019,İlkbahar,19,881,36.826077,35.572624,8517
Yüreğir,Çatalpınar Mah.,2019,Yaz,43,881,36.826077,35.572624,15930
Yüreğir,Çatalpınar Mah.,2019,Sonbahar,20,881,36.826077,35.572624,8536
Yüreğir,Çatalpınar Mah.,2020,Kış,3,881,36.826077,35.572624,3445
Yüreğir,Çatalpınar Mah.,2020,İlkbahar,28,881,36.826077,35.572624,11347
Yüreğir,Çatalpınar Mah.,2020,Yaz,31,881,36.826077,35.572624,12397
Yüreğir,Çatalpınar Mah.,2020,Sonbahar,15,881,36.826077,35.572624,7040
Yüreğir,Çatalpınar Mah.,2021,Kış,14,881,36.826077,35.572624,6572
Yüreğir,Çatalpınar Mah.,2021,İlkbahar,27,881,36.826077,35.572624,10868
Yüreğir,Çatalpınar Mah.,2021,Yaz,36,881,36.826077,35.572624,13873
Yüreğir,Çatalpınar Mah.,2021,Sonbahar,11,881,36.826077,35.572624,5966
Yüreğir,Çatalpınar Mah.,2022,Kış,16,881,36.826077,35.572624,7125
Yüreğir,Çatalpınar Mah.,2022,İlkbahar,26,881,36.826077,35.572624,10576
Yüreğir,Çatalpınar Mah.,2022,Yaz,35,881,36.826077,35.572624,13677
Yüreğir,Çatalpınar Mah.,2022,Sonbahar,15,881,36.826077,35.572624,7145
Yüreğir,Çatalpınar Mah.,2023,Kış,11,881,36.826077,35.572624,5883
Yüreğir,Çatalpınar Mah.,2023,İlkbahar,17,881,36.826077,35.572624,8068
Yüreğir,Çatalpınar Mah.,2023,Yaz,40,881,36.826077,35.572624,15094
Yüreğir,Çatalpınar Mah.,2023,Sonbahar,18,881,36.826077,35.572624,7963
Yüreğir,Havraniye Mah.,2019,Kış,20,847,36.991421,35.33083,8280
Yüreğir,Havraniye Mah.,2019,İlkbahar,23,847,36.991421,35.33083,9842
Yüreğir,Havraniye Mah.,2019,Yaz,32,847,36.991421,35.33083,12577
Yüreğir,Havraniye Mah.,2019,Sonbahar,22,847,36.991421,35.33083,9216
Yüreğir,Havraniye Mah.,2020,Kış,8,847,36.991421,35.33083,4654
Yüreğir,Havraniye Mah.,2020,İlkbahar,28,847,36.991421,35.33083,11314
Yüreğir,Havraniye Mah.,2020,Yaz,45,847,36.991421,35.33083,16500
Yüreğir,Havraniye Mah.,2020,Sonbahar,19,847,36.991421,35.33083,8272
Yüreğir,Havraniye Mah.,2021,Kış,18,847,36.991421,35.33083,7733
Yüreğir,Havraniye Mah.,2021,İlkbahar,28,847,36.991421,35.33083,11162
Yüreğir,Havraniye Mah.,2021,Yaz,35,847,36.991421,35.33083,13612
Yüreğir,Havraniye Mah.,2021,Sonbahar,19,847,36.991421,35.33083,8105
Yüreğir,Havraniye Mah.,2022,Kış,20,847,36.991421,35.33083,8254
Yüreğir,Havraniye Mah.,2022,İlkbahar,26,847,36.991421,35.33083,10651
Yüreğir,Havraniye Mah.,2022,Yaz,32,847,36.991421,35.33083,12646
Yüreğir,Havraniye Mah.,2022,Sonbahar,11,847,36.991421,35.33083,5720
Yüreğir,Havraniye Mah.,2023,Kış,8,847,36.991421,35.33083,4898
Yüreğir,Havraniye Mah.,2023,İlkbahar,24,847,36.991421,35.33083,10015
Yüreğir,Havraniye Mah.,2023,Yaz,32,847,36.991421,35.33083,12713
Yüreğir,Havraniye Mah.,2023,Sonbahar,19,847,36.991421,35.33083,8237
Yüreğir,Çotlu Mah.,2019,Kış,1,724,36.872532,35.482101,2286
Yüreğir,Çotlu Mah.,2019,İlkbahar,23,724,36.872532,35.482101,9156
Yüreğir,Çotlu Mah.,2019,Yaz,39,724,36.872532,35.482101,14196
Yüreğir,Çotlu Mah.,2019,Sonbahar,14,724,36.872532,35.482101,6392
Yüreğir,Çotlu Mah.,2020,Kış,2,724,36.872532,35.482101,2609
Yüreğir,Çotlu Mah.,2020,İlkbahar,26,724,36.872532,35.482101,10162
Yüreğir,Çotlu Mah.,2020,Yaz,35,724,36.872532,35.482101,13145
Yüreğir,Çotlu Mah.,2020,Sonbahar,19,724,36.872532,35.482101,7879
Yüreğir,Çotlu Mah.,2021,Kış,2,724,36.872532,35.482101,2621
Yüreğir,Çotlu Mah.,2021,İlkbahar,16,724,36.872532,35.482101,7324
Yüreğir,Çotlu Mah.,2021,Yaz,34,724,36.872532,35.482101,12817
Yüreğir,Çotlu Mah.,2021,Sonbahar,11,724,36.872532,35.482101,5426
Yüreğir,Çotlu Mah.,2022,Kış,7,724,36.872532,35.482101,4117
Yüreğir,Çotlu Mah.,2022,İlkbahar,23,724,36.872532,35.482101,9193
Yüreğir,Çotlu Mah.,2022,Yaz,32,724,36.872532,35.482101,12200
Yüreğir,Çotlu Mah.,2022,Sonbahar,25,724,36.872532,35.482101,9557
Yüreğir,Çotlu Mah.,2023,Kış,8,724,36.872532,35.482101,4488
Yüreğir,Çotlu Mah.,2023,İlkbahar,30,724,36.872532,35.482101,11323
Yüreğir,Çotlu Mah.,2023,Yaz,36,724,36.872532,35.482101,13386
Yüreğir,Çotlu Mah.,2023,Sonbahar,23,724,36.872532,35.482101,9177
Yüreğir,Hacılı Mah.,2019,Kış,5,675,36.81361,35.266163,3277
Yüreğir,Hacılı Mah.,2019,İlkbahar,24,675,36.81361,35.266163,9365
Yüreğir,Hacılı Mah.,2019,Yaz,37,675,36.81361,35.266163,13581
Yüreğir,Hacılı Mah.,2019,Sonbahar,13,675,36.81361,35.266163,5989
Yüreğir,Hacılı Mah.,2020,Kış,7,675,36.81361,35.266163,4140
Yüreğir,Hacılı Mah.,2020,İlkbahar,26,675,36.81361,35.266163,10144
Yüreğir,Hacılı Mah.,2020,Yaz,40,675,36.81361,35.266163,14554
Yüreğir,Hacılı Mah.,2020,Sonbahar,18,675,36.81361,35.266163,7572
Yüreğir,Hacılı Mah.,2021,Kış,16,675,36.81361,35.266163,6581
Yüreğir,Hacılı Mah.,2021,İlkbahar,24,675,36.81361,35.266163,9553
Yüreğir,Hacılı Mah.,2021,Yaz,37,675,36.81361,35.266163,13666
Yüreğir,Hacılı Mah.,2021,Sonbahar,13,675,36.81361,35.266163,6044
Yüreğir,Hacılı Mah.,2022,Kış,10,675,36.81361,35.266163,4744
Yüreğir,Hacılı Mah.,2022,İlkbahar,16,675,36.81361,35.266163,6981
Yüreğir,Hacılı Mah.,2022,Yaz,43,675,36.81361,35.266163,15261
Yüreğir,Hacılı Mah.,2022,Sonbahar,18,675,36.81361,35.266163,7442
Yüreğir,Hacılı Mah.,2023,Kış,18,675,36.81361,35.266163,7319
Yüreğir,Hacılı Mah.,2023,İlkbahar,25,675,36.81361,35.266163,9810
Yüreğir,Hacılı Mah.,2023,Yaz,45,675,36.81361,35.266163,15801
Yüreğir,Hacılı Mah.,2023,Sonbahar,11,675,36.81361,35.266163,5300
Yüreğir,Belören Mah.,2019,Kış,19,640,36.811913,35.558945,7528
Yüreğir,Belören Mah.,2019,İlkbahar,24,640,36.811913,35.558945,9458
Yüreğir,Belören Mah.,2019,Yaz,37,640,36.811913,35.558945,13523
Yüreğir,Belören Mah.,2019,Sonbahar,16,640,36.811913,35.558945,6693
Yüreğir,Belören Mah.,2020,Kış,19,640,36.811913,35.558945,7450
Yüreğir,Belören Mah.,2020,İlkbahar,26,640,36.811913,35.558945,9939
Yüreğir,Belören Mah.,2020,Yaz,36,640,36.811913,35.558945,13222
Yüreğir,Belören Mah.,2020,Sonbahar,20,640,36.811913,35.558945,7916
Yüreğir,Belören Mah.,2021,Kış,12,640,36.811913,35.558945,5471
Yüreğir,Belören Mah.,2021,İlkbahar,19,640,36.811913,35.558945,7842
Yüreğir,Belören Mah.,2021,Yaz,35,640,36.811913,35.558945,12900
Yüreğir,Belören Mah.,2021,Sonbahar,24,640,36.811913,35.558945,9166
Yüreğir,Belören Mah.,2022,Kış,9,640,36.811913,35.558945,4569
Yüreğir,Belören Mah.,2022,İlkbahar,26,640,36.811913,35.558945,10044
Yüreğir,Belören Mah.,2022,Yaz,42,640,36.811913,35.558945,14765
Yüreğir,Belören Mah.,2022,Sonbahar,12,640,36.811913,35.558945,5441
Yüreğir,Belören Mah.,2023,Kış,9,640,36.811913,35.558945,4497
Yüreğir,Belören Mah.,2023,İlkbahar,15,640,36.811913,35.558945,6725
Yüreğir,Belören Mah.,2023,Yaz,38,640,36.811913,35.558945,13661
Yüreğir,Belören Mah.,2023,Sonbahar,25,640,36.811913,35.558945,9362
Yüreğir,Cırık Mah.,2019,Kış,0,611,36.986568,35.337845,1713
Yüreğir,Cırık Mah.,2019,İlkbahar,30,611,36.986568,35.337845,10969
Yüreğir,Cırık Mah.,2019,Yaz,32,611,36.986568,35.337845,11936
Yüreğir,Cırık Mah.,2019,Sonbahar,17,611,36.986568,35.337845,6888
Yüreğir,Cırık Mah.,2020,Kış,11,611,36.986568,35.337845,5128
Yüreğir,Cırık Mah.,2020,İlkbahar,23,611,36.986568,35.337845,9006
Yüreğir,Cırık Mah.,2020,Yaz,44,611,36.986568,35.337845,15358
Yüreğir,Cırık Mah.,2020,Sonbahar,25,611,36.986568,35.337845,9298
Yüreğir,Cırık Mah.,2021,Kış,2,611,36.986568,35.337845,2276
Yüreğir,Cırık Mah.,2021,İlkbahar,23,611,36.986568,35.337845,8772
Yüreğir,Cırık Mah.,2021,Yaz,39,611,36.986568,35.337845,14045
Yüreğir,Cırık Mah.,2021,Sonbahar,15,611,36.986568,35.337845,6388
Yüreğir,Cırık Mah.,2022,Kış,16,611,36.986568,35.337845,6448
Yüreğir,Cırık Mah.,2022,İlkbahar,17,611,36.986568,35.337845,7037
Yüreğir,Cırık Mah.,2022,Yaz,40,611,36.986568,35.337845,14262
Yüreğir,Cırık Mah.,2022,Sonbahar,15,611,36.986568,35.337845,6211
Yüreğir,Cırık Mah.,2023,Kış,14,611,36.986568,35.337845,5965
Yüreğir,Cırık Mah.,2023,İlkbahar,19,611,36.986568,35.337845,7575
Yüreğir,Cırık Mah.,2023,Yaz,41,611,36.986568,35.337845,14560
Yüreğir,Cırık Mah.,2023,Sonbahar,24,611,36.986568,35.337845,8925
Yüreğir,Alihocalı Mah.,2019,Kış,8,603,36.931461,35.401402,3958
Yüreğir,Alihocalı Mah.,2019,İlkbahar,21,603,36.931461,35.401402,8171
Yüreğir,Alihocalı Mah.,2019,Yaz,37,603,36.931461,35.401402,13285
Yüreğir,Alihocalı Mah.,2019,Sonbahar,23,603,36.931461,35.401402,8810
Yüreğir,Alihocalı Mah.,2020,Kış,1,603,36.931461,35.401402,1851
Yüreğir,Alihocalı Mah.,2020,İlkbahar,22,603,36.931461,35.401402,8509
Yüreğir,Alihocalı Mah.,2020,Yaz,32,603,36.931461,35.401402,11882
Yüreğir,Alihocalı Mah.,2020,Sonbahar,21,603,36.931461,35.401402,8241
Yüreğir,Alihocalı Mah.,2021,Kış,1,603,36.931461,35.401402,2123
Yüreğir,Alihocalı Mah.,2021,İlkbahar,28,603,36.931461,35.401402,10285
Yüreğir,Alihocalı Mah.,2021,Yaz,44,603,36.931461,35.401402,15306
Yüreğir,Alihocalı Mah.,2021,Sonbahar,21,603,36.931461,35.401402,8070
Yüreğir,Alihocalı Mah.,2022,Kış,10,603,36.931461,35.401402,4737
Yüreğir,Alihocalı Mah.,2022,İlkbahar,25,603,36.931461,35.401402,9364
Yüreğir,Alihocalı Mah.,2022,Yaz,33,603,36.931461,35.401402,12064
Yüreğir,Alihocalı Mah.,2022,Sonbahar,17,603,36.931461,35.401402,6934
Yüreğir,Alihocalı Mah.,2023,Kış,11,603,36.931461,35.401402,4876
Yüreğir,Alihocalı Mah.,2023,İlkbahar,16,603,36.931461,35.401402,6731
Yüreğir,Alihocalı Mah.,2023,Yaz,36,603,36.931461,35.401402,13114
Yüreğir,Alihocalı Mah.,2023,Sonbahar,23,603,36.931461,35.401402,8673
Yüreğir,Akpınar Mah.,2019,Kış,4,583,36.814812,35.60545,2878
Yüreğir,Akpınar Mah.,2019,İlkbahar,25,583,36.814812,35.60545,9350
Yüreğir,Akpınar Mah.,2019,Yaz,39,583,36.814812,35.60545,13703
Yüreğir,Akpınar Mah.,2019,Sonbahar,12,583,36.814812,35.60545,5353
Yüreğir,Akpınar Mah.,2020,Kış,14,583,36.814812,35.60545,5775
Yüreğir,Akpınar Mah.,2020,İlkbahar,22,583,36.814812,35.60545,8396
Yüreğir,Akpınar Mah.,2020,Yaz,32,583,36.814812,35.60545,11619
Yüreğir,Akpınar Mah.,2020,Sonbahar,20,583,36.814812,35.60545,7893
Yüreğir,Akpınar Mah.,2021,Kış,12,583,36.814812,35.60545,5262
Yüreğir,Akpınar Mah.,2021,İlkbahar,24,583,36.814812,35.60545,9151
Yüreğir,Akpınar Mah.,2021,Yaz,39,583,36.814812,35.60545,13768
Yüreğir,Akpınar Mah.,2021,Sonbahar,24,583,36.814812,35.60545,8953
Yüreğir,Akpınar Mah.,2022,Kış,16,583,36.814812,35.60545,6290
Yüreğir,Akpınar Mah.,2022,İlkbahar,20,583,36.814812,35.60545,7939
Yüreğir,Akpınar Mah.,2022,Yaz,31,583,36.814812,35.60545,11261
Yüreğir,Akpınar Mah.,2022,Sonbahar,13,583,36.814812,35.60545,5554
Yüreğir,Akpınar Mah.,2023,Kış,0,583,36.814812,35.60545,1680
Yüreğir,Akpınar Mah.,2023,İlkbahar,26,583,36.814812,35.60545,9610
Yüreğir,Akpınar Mah.,2023,Yaz,41,583,36.814812,35.60545,14262
Yüreğir,Akpınar Mah.,2023,Sonbahar,22,583,36.814812,35.60545,8370
Yüreğir,Kaşlıca Mah.,2019,Kış,8,476,36.873111,35.6195,3838
Yüreğir,Kaşlıca Mah.,2019,İlkbahar,20,476,36.873111,35.6195,7612
Yüreğir,Kaşlıca Mah.,2019,Yaz,35,476,36.873111,35.6195,12301
Yüreğir,Kaşlıca Mah.,2019,Sonbahar,14,476,36.873111,35.6195,5566
Yüreğir,Kaşlıca Mah.,2020,Kış,7,476,36.873111,35.6195,3519
Yüreğir,Kaşlıca Mah.,2020,İlkbahar,16,476,36.873111,35.6195,6452
Yüreğir,Kaşlıca Mah.,2020,Yaz,37,476,36.873111,35.6195,12880
Yüreğir,Kaşlıca Mah.,2020,Sonbahar,25,476,36.873111,35.6195,8893
Yüreğir,Kaşlıca Mah.,2021,Kış,11,476,36.873111,35.6195,4734
Yüreğir,Kaşlıca Mah.,2021,İlkbahar,21,476,36.873111,35.6195,7857
